id,name,latitude,longitude,neighborhood,room_type,price,availability_365,number_of_reviews,reviews_per_month,review_scores_rating
7617158,Cozy Lakeview Apt-Walk to Wrigley & Free Parking!,41.95873,-87.66981,Lake View,Entire home/apt,159.0,342,135,2.7,4.79
7646381,“The Mascaraed Suite” 420 Friendly Home,41.93934,-87.75622,Portage Park,Entire home/apt,326.0,256,26,0.21,4.77
7678127,Hear the Crowd Roar from a Condo Moments Away from Wrigley,41.948759,-87.658692,Lake View,Entire home/apt,306.0,152,363,3.26,4.84
7692835,Cozy Coach House,41.99439,-87.67069,Edgewater,Entire home/apt,99.0,17,445,3.66,4.96
7713352,Quiet & Private bedroom near it all,41.90518,-87.68902,West Town,Private room,78.0,168,77,0.63,4.92
7718819,Logan Square -  Queen Comfort,41.93423,-87.73024,Avondale,Private room,38.0,192,16,0.13,4.88
7783924,Fantastic Guest room in Chinatown!  ️,41.84767,-87.63434,Armour Square,Private room,74.0,143,341,2.78,4.9
7810030,#1 neighborhood in Chicago w/ private balcony,41.8978,-87.68158,West Town,Entire home/apt,160.0,329,599,5.22,4.8
7825308,Screened living room  with  sofa bed /Blue Line /,41.9582,-87.73148,Irving Park,Shared room,40.0,364,61,0.5,4.8
7896539,Near Midway Airport great vacation & travel nurses,41.743,-87.6935,Ashburn,Entire home/apt,137.0,270,154,1.28,4.95
7906341,1 of 2 beds-2nd furnished bedroom-,42.00787656057239,-87.6699962,Rogers Park,Shared room,57.0,365,8,0.07,5.0
7919400,Cozy Bedroom in Wrigleyville (Entire Apt),41.94662,-87.65188,Lake View,Entire home/apt,131.0,118,238,2.1,4.76
7975015,An Andersonville Gem!,41.97567,-87.66459,Uptown,Entire home/apt,236.0,52,84,0.71,4.94
7989457,East Humboldt Park Vintage Charm,41.90348,-87.69594,West Town,Private room,77.0,253,181,1.48,4.82
8031382,Minutes from EVERYTHING!,41.82453,-87.61734,Douglas,Entire home/apt,114.0,266,255,2.15,4.77
8051756,Fall Special- Parking Included! Mag Mile!,41.89596,-87.62714,Near North Side,Entire home/apt,108.0,317,21,0.3,4.9
8098937,A cozy convenient place to rest between adventures,41.76997,-87.617233,Greater Grand Crossing,Private room,35.0,43,69,0.99,4.81
8098969,A spacious comfort zone,41.769978,-87.617157,Greater Grand Crossing,Private room,39.0,39,81,1.16,4.67
8151461,"Private, spacious studio close to Mt. Sinai",41.86108,-87.70467,North Lawndale,Entire home/apt,77.0,116,206,1.69,4.92
8181598,Renovated Victorian Beauty,41.90324,-87.69563,West Town,Private room,77.0,251,225,1.84,4.9
8229081,Superhost Wrigley/Lakeview Duplex 3BR/2.5BA,41.94222,-87.65111,Lake View,Entire home/apt,413.0,17,163,1.34,4.93
8272970,Private Room and Bath in Perfect Location,41.90172,-87.64301,Near North Side,Private room,95.0,348,148,1.3,4.7
8339990,Private Queen Bedroom with Private Bathroom,41.95682,-87.66715,Lake View,Private room,102.0,248,175,1.44,4.94
8384692,Luxury Condo with Incredible Views of Chicago,41.89585,-87.6258,Near North Side,Entire home/apt,126.0,331,20,0.18,4.8
8564722,Private Twin Bedroom with Private Bathroom,41.95679,-87.66731,Lake View,Private room,102.0,183,190,1.57,4.95
8617633,Luxury River West Townhome with Garage,41.89303,-87.64885,West Town,Entire home/apt,314.0,334,237,2.71,4.94
8706915,"Polk Street Coach House Apartment, Little Italy/Medical Dist",41.87186,-87.66469,Near West Side,Entire home/apt,140.0,180,884,7.4,4.99
8718913,Former Artist Studio,41.9175925,-87.6750904,Logan Square,Entire home/apt,170.0,315,202,1.81,4.99
8735904,Picturesque Room in West Town!!,41.89853,-87.66152,West Town,Private room,86.0,337,122,1.01,4.9
8743145,Great 1 Br Apartment In West Town,41.894903,-87.666413,West Town,Entire home/apt,79.0,276,279,2.3,4.75
8743754,Sojourn on Southport @Wrigley - 3 Bedroom,41.944622,-87.661789,Lake View,Entire home/apt,300.0,179,43,0.35,4.98
8770382,At the crossroads of comfort and care,41.9961,-87.69081,West Ridge,Private room,91.0,102,279,2.3,4.97
8802052,Hot Tub Heaven (Very private room in shared home),41.89809,-87.68957,West Town,Private room,165.0,351,360,2.97,4.92
8859482,Luxury Executive Retreat in Lincoln Park,41.90938,-87.64649,Near North Side,Entire home/apt,285.0,358,30,0.25,4.47
8889577,Walk everywhere!  1 BR in huge Lakeview home!,41.93701,-87.64096,Lake View,Private room,69.0,326,64,0.59,4.88
8918966,Private Beautiful 1 Bedroom Condo,41.98033,-87.7979,Norwood Park,Entire home/apt,93.0,265,99,0.84,4.84
8953380,Lakeview home close to Wrigley,41.94119,-87.64719,Lake View,Private room,139.0,327,231,1.91,4.97
8988738,Graffiti Garden Room Bed & Bath,41.80418,-87.7525,Garfield Ridge,Private room,44.0,0,82,0.69,4.8
9007351,Bedroom with bathroom,41.85383,-87.67472,Lower West Side,Private room,72.0,92,373,3.31,4.91
9059696,Small Studio Apt  Located in Pilsen,41.85814,-87.67103,Lower West Side,Entire home/apt,97.0,363,196,1.8,4.62
9078918,Authentic Condo steps from Wrigley Field!,41.9487679,-87.658905,Lake View,Entire home/apt,326.0,151,442,3.72,4.85
9088488,Flexible Apt. for 8 by Oak Park-CHI,41.91181,-87.78665,Austin,Entire home/apt,166.0,217,199,1.67,4.95
9115645,Spacious Kitschy Logan Square Retreat,41.91878,-87.70699,Logan Square,Entire home/apt,116.0,122,131,1.16,4.81
9165281,"East Lakeview Designer Condo with 2 Bd, 2 Bath",41.93583,-87.64664,Lake View,Entire home/apt,345.0,214,147,1.29,4.96
9292734,Walk to Loyola U! Interior design your 2Bed/2Bath!,42.0058002,-87.6625366,Rogers Park,Entire home/apt,299.0,365,0,,
9319078,Dream Condo steps from Wrigley Field!,41.94883818323463,-87.65871317,Lake View,Entire home/apt,220.0,151,362,3.02,4.81
9406789,Tuscan-inspired Living near the River and Lincoln Square,41.98464,-87.70584,West Ridge,Private room,69.0,230,92,0.77,4.99
9452418,Relax in a Bright and Spacious Apt in Logan Square,41.93706855101173,-87.7097668,Avondale,Entire home/apt,158.0,132,167,1.39,4.98
9487892,Spacious 4 bedroom 2 full bath with parking,41.81545,-87.59936,Kenwood,Entire home/apt,262.0,172,69,0.6,4.81
9587656,NEW MODERN CONTEMPORARY BALCONY A+,41.89758,-87.63341,Near North Side,Entire home/apt,175.0,365,2,0.02,5.0
9588999,City Chickens Studio,41.916729062535445,-87.68841058,Logan Square,Private room,81.0,171,175,5.32,4.95
9590401,Charming Flat In Avondale,41.93881,-87.74037,Hermosa,Entire home/apt,77.0,2,105,0.91,4.79
9637023,Great space in West Lakeview,41.93868,-87.67115,Lake View,Entire home/apt,300.0,41,105,1.45,4.99
9645880,"Bright, Cheery Logan Square Getaway",41.92264,-87.71328,Logan Square,Entire home/apt,113.0,340,122,1.03,4.89
9679005,Logan Square-Butterfly Room,41.93277,-87.72975,Avondale,Private room,40.0,304,15,0.13,4.5
9690523,"""Wine"" Room - 1 block from train, Victorian Charm",41.88302,-87.7096,East Garfield Park,Private room,49.0,326,534,4.48,4.76
9708726,Sweet Lavender Dreams Lush Bed with Shared Bath,41.80418,-87.7525,Garfield Ridge,Private room,34.0,0,72,0.64,4.85
9825135,Alewyfe Farm Urban Garden Oasis- free parking!,41.85876555334561,-87.69546302,North Lawndale,Entire home/apt,85.0,103,197,1.73,4.79
9995220,"Superb Private Rm, close to bus, stores & food [F3",41.88134,-87.68796,Near West Side,Private room,50.0,264,42,0.35,4.74
10014344,"Warm&Spacious 2Br Apt by CTA Blue, Easy Parking!",41.94762039,-87.70626068,Irving Park,Entire home/apt,81.0,10,212,1.84,4.82
10034077,Convenient Bright Private Room nr Bus & Stores [B3,41.88097,-87.68732,Near West Side,Private room,42.0,264,37,0.31,4.95
10070422,5min walk to UnivOfChgo. Modern LUXE,41.78414,-87.60687,Woodlawn,Private room,67.0,200,70,0.64,4.56
10071396,5min walk to UnivOfChgo. MODERN Luxe,41.78171,-87.60619,Woodlawn,Private room,60.0,327,84,0.76,4.64
10072035,5min walk to UnivOfChicago. MODERN LUXE,41.78191,-87.60677,Woodlawn,Private room,59.0,1,95,0.86,4.51
10100747,"Vintage Airline  - Close to Train, Full Size Bed",41.88302,-87.7096,East Garfield Park,Private room,48.0,299,450,3.8,4.77
10100835,5min walk to UnivOfChicago. Modern LUXE,41.78229,-87.60564,Woodlawn,Private room,53.0,326,73,0.66,4.44
10101026,5min walk to UofC.Willkommen欢迎. أهلاً و سهلاً,41.7822,-87.60769,Woodlawn,Private room,50.0,325,70,0.64,4.67
10131101,Relax ! Neighborhood Garden Studio,41.9604,-87.72221,Irving Park,Entire home/apt,72.0,232,299,2.58,4.78
10227627,Just Like Home,41.78227,-87.59816,Woodlawn,Entire home/apt,100.0,89,207,1.78,4.61
10254486,Cozy Garden Unit In Edgewater,41.99659,-87.66363,Edgewater,Entire home/apt,98.0,284,418,3.54,4.85
10280979,The Whimsical Wrigley House - Minimum 30-Day Stays,41.95553,-87.66835,Lake View,Entire home/apt,125.0,364,27,0.23,4.63
10392060,Wicker Park-  @Home,41.91135,-87.67794,West Town,Entire home/apt,124.0,333,131,1.12,4.92
10411427,"Green Room, Free Parking, King Bed, 1 Block to CTA",41.88302,-87.7096,East Garfield Park,Private room,46.0,297,540,4.57,4.8
10518084,At the junction of comfort and care,41.99592,-87.69348,West Ridge,Private room,87.0,66,166,1.43,4.99
10547772,"Comfy 2 Br West Town Apartment, 32+ Nights",41.894903,-87.666413,West Town,Entire home/apt,79.0,341,296,2.56,4.62
10548699,2 Bedroom Apartment In West Town,41.894903,-87.666413,West Town,Entire home/apt,69.0,297,233,2.04,4.72
10649603,Luxury condo w/rooftop -Old Town,41.90629790422556,-87.64216482,Near North Side,Entire home/apt,245.0,359,1,0.04,5.0
10863022,Private Bedroom w/ bath in Chicago Downtown/Loop,41.88682,-87.64427,Near West Side,Private room,118.0,247,147,1.61,4.84
10879699,Entire Two Bedroom Condo,41.97654,-87.68986,Lincoln Square,Entire home/apt,56.0,365,97,0.84,4.71
10980810,House Living in Heart of Logan,41.92884,-87.70855,Logan Square,Entire home/apt,73.0,264,1,1.0,5.0
10997225,Private penthouse suite with skyline view,41.92715,-87.65059,Lincoln Park,Private room,151.0,313,409,3.54,4.83
11146814,Matt's Park Place,41.85563,-87.67217,Lower West Side,Entire home/apt,300.0,83,209,1.79,4.42
11205769,3 BR unit next to Wrigley Field,41.94702,-87.65285,Lake View,Entire home/apt,500.0,349,86,0.75,4.71
11207835,3BR/1.5BA Between Downtown and U. of Chicago,41.81716,-87.6071,Grand Boulevard,Entire home/apt,113.0,260,41,0.36,4.51
11240415,Urban Farm Fun 2!,41.88714,-87.70876,East Garfield Park,Entire home/apt,110.0,337,342,2.94,4.62
11276504,"Celestial Room - 20 Min to Downtown, Free parking",41.88302,-87.7096,East Garfield Park,Private room,46.0,317,573,4.93,4.76
11316564,Style + Comfort | Come to the North Side,41.97594,-87.68439,Lincoln Square,Entire home/apt,360.0,53,64,0.73,4.92
11459685,Spacious 1BR apartment in a central location,41.94706,-87.71326,Irving Park,Entire home/apt,105.0,98,295,2.54,4.96
11588346,Private Logan Square Garden Apt,41.91188878953584,-87.72442721,Humboldt Park,Entire home/apt,77.0,222,80,5.02,4.94
11609854,"Master Bedroom, Private Bath near Stores & Bus [M2",41.88097,-87.68732,Near West Side,Private room,54.0,352,33,0.3,4.82
11637237,Eclectic Artist Designed Sanctuary Heart of Pilsen,41.85927963256836,-87.65789032,Lower West Side,Entire home/apt,120.0,234,514,4.46,4.82
11698006,Explore Chicago: Private Room in Bridgeport Home,41.83594,-87.63511,Armour Square,Private room,74.0,273,201,1.74,4.94
11902507,"""Your Cozy 2nd Home-Near O'Hare\Rosemont\Downtown",41.95325469970703,-87.77973175,Portage Park,Entire home/apt,162.0,190,183,1.65,4.87
11904373,Stunning 2 Floor Apt with Rooftop - view of Loop!,41.89674,-87.66268,West Town,Entire home/apt,181.0,356,320,2.78,4.77
11965767,Unique Lincoln Park Duplex Apt,41.91806,-87.64258,Lincoln Park,Entire home/apt,167.0,305,509,4.42,4.95
11983838,Roscoe Village - Charming 3 bed 2 bath HM1,41.94614,-87.68242,North Center,Entire home/apt,196.0,365,57,0.64,4.82
12021281,Quirky Designer Apartment - Steps from Wrigley!,41.95274912072266,-87.66443698,Lake View,Entire home/apt,95.0,319,248,2.19,4.94
12070222,Luxury condo in elevator building,41.910175367338894,-87.69409705,West Town,Entire home/apt,213.0,47,77,2.97,4.86
12093618,Glam Hidden Gem near Wrigley,41.94431,-87.67925,North Center,Entire home/apt,132.0,348,250,2.44,4.74
12153109,A Family Rowhouse by UChicago,41.796158,-87.597801,Hyde Park,Entire home/apt,340.0,61,33,0.29,4.88
12159371,【303】中文电话312823-6114 or English312451-7177,41.84928,-87.63321,Armour Square,Private room,63.0,270,210,1.85,4.44
12268349,Big Bright Private Room near to Bus and Stores [B2,41.88097,-87.68732,Near West Side,Private room,54.0,328,41,0.36,4.8
12268908,"Nice private room near bus, stores and arena [F2",41.88097,-87.68732,Near West Side,Private room,54.0,295,43,0.38,4.93
12330769,Family friendly home in Chicago w/ garage!,41.95726,-87.7161,Irving Park,Entire home/apt,315.0,35,93,0.82,4.69
12507128,"Edgewater escape, charming 2 BR, Rooftop Solar",41.9907,-87.66695,Edgewater,Entire home/apt,119.0,324,355,3.12,4.89
12536277,Great Edgewater/Andersonville private suite,41.98544692993164,-87.66254425,Edgewater,Private room,138.0,326,281,2.46,4.95
12581064,Paris in Chicago! Elegant vintage apartment.,41.96555,-87.68124,Lincoln Square,Entire home/apt,361.0,346,117,1.28,4.97
12588033,Welcome to Chicago's smallest neighborhood...,41.95056,-87.72431,Irving Park,Entire home/apt,260.0,165,24,0.21,4.75
12623279,The Blackhawk Tavern: An Oasis - Entertain/Private,41.90657,-87.67043,West Town,Entire home/apt,185.0,37,83,0.73,4.93
12684163,2 bed 2 bath Smart Loft in Prime Location,41.86467,-87.6243,Near South Side,Entire home/apt,248.0,364,85,0.75,4.87
12714714,Cozy Studio Apt. Home-5 Min. to U of C,41.79805,-87.60244,Hyde Park,Entire home/apt,97.0,291,266,2.38,4.8
12759999,1 Bed Coach House\Full Kitchen&Bath,41.94538,-87.66959,Lake View,Entire home/apt,157.0,166,106,0.93,4.96
12869290,Bright and Beautiful Penthouse - Close to the lake,41.97404,-87.65962,Uptown,Entire home/apt,177.0,34,9,0.08,4.89
12871814,Old Town/Lincoln Park Vintage Charm lp ok n,41.91215,-87.64146,Lincoln Park,Entire home/apt,76.0,123,215,1.9,4.93
12874125,【301】中文电话312823-6114 or English312451-7177,41.84977,-87.63321,Armour Square,Private room,70.0,261,232,2.05,4.53
12932496,Great Location! Gold Coast! 07,41.90184,-87.63207,Near North Side,Entire home/apt,96.0,308,654,5.74,4.83
12950970,Private BR in Chicago - Dwntwn & Fulton Mkt close,41.89491,-87.66053,West Town,Private room,78.0,146,290,2.55,4.89
12956671,"3 floor 2000 sqft home, deck, w/d, central",41.93102263430149,-87.644338,Lincoln Park,Entire home/apt,357.0,85,37,1.19,5.0
13014320,Loft Style Private Apt (1 Room- 420 Friendly),41.99931,-87.67077,Rogers Park,Private room,50.0,164,427,3.78,4.81
13080765,"LT ""Chicago Cubs Suite"" 420 Friendly FREE Parking",41.93859,-87.75689,Belmont Cragin,Entire home/apt,365.0,363,14,0.12,4.71
13128883,Private Sunny Bedroom,41.84898,-87.67959,Lower West Side,Private room,27.0,363,36,0.32,4.81
13137589,Unique 1 Bedroom Loft at Logan Square!,41.93094,-87.72219,Logan Square,Entire home/apt,82.0,95,72,0.64,4.69
13148936,Webster Place by the Lincoln Park zoo,41.92114,-87.63986,Lincoln Park,Entire home/apt,248.0,306,85,0.75,4.73
13149571,"Turquoise Wonder - Clean, Cozy & Stylish Apt",41.8955,-87.69046,West Town,Entire home/apt,107.0,331,300,2.64,4.95
13207526,The Wrigley Flats | Chicago Vacation Rental,41.94456,-87.65678,Lake View,Entire home/apt,270.0,342,132,1.18,4.95
13295757,Modern long-term luxury w/ spectacular view!,41.88714,-87.64393,Near West Side,Entire home/apt,170.0,140,45,0.4,4.96
13311675,El Motel Dos in Logan Square with grill and patio,41.924205566589976,-87.70123229,Logan Square,Entire home/apt,478.0,221,145,1.28,4.92
13343525,Near McCormick Place and Minutes from Downtown!,41.84691,-87.61953,Near South Side,Entire home/apt,115.0,311,373,3.34,4.86
13373997,Relax and Enjoy Chicago in an Updated and Private Apartment in Roscoe Village,41.9462,-87.67828,North Center,Entire home/apt,134.0,203,431,3.86,4.9
13390160,River North's Rock N Roll,41.89591,-87.63555,Near North Side,Entire home/apt,338.0,339,294,2.6,4.88
13414718,Spacious apartment in Logan Square,41.92168,-87.71191,Logan Square,Entire home/apt,168.0,22,264,2.34,4.97
13416789,Cozy 2 Bedroom in heart of Lakeview,41.93896,-87.66504,Lake View,Entire home/apt,142.0,47,621,5.5,4.76
13453259,"Cozy Garden Studio in West Town, w/ Private Entry.",41.90475,-87.69237,West Town,Entire home/apt,115.0,316,335,2.97,4.75
13478467,Spacious & Stylish Home at the ♥ of Wicker Park,41.90522384643555,-87.68099976,West Town,Entire home/apt,199.0,337,277,2.53,4.87
13493868,Spacious 5-BR home next to transit! Great area!,41.93144,-87.70632,Logan Square,Entire home/apt,431.0,76,277,2.45,4.97
13509392,El Motel Tres Penthouse in Logan Square w/grill,41.92427050702069,-87.70022653,Logan Square,Entire home/apt,476.0,222,153,1.35,4.97
13522012,"Garden Room - King Bed, Sofa Bed, 1 Block to Train",41.88302,-87.7096,East Garfield Park,Private room,116.0,307,528,4.68,4.78
13531342,Private Room in Cozy Townhouse (Ida B. Wells),41.76769,-87.63009,Greater Grand Crossing,Private room,58.0,230,47,0.43,4.74
13635380,"Egyptian Room - Free Parking, 1 block to CTA",41.88302,-87.7096,East Garfield Park,Private room,43.0,315,545,4.85,4.84
13648548,"⭐️ Master Bedroom near Train, Grocery & Nightlife ⭐️",41.918329,-87.688513,Logan Square,Private room,74.0,0,149,1.36,4.81
13648600,"⭐️ Comfy Bedroom near Train, Grocery & Nightlife ⭐️",41.9185,-87.68845,Logan Square,Private room,64.0,0,184,1.68,4.86
13648645,"⭐️Garden Suite near Train, Grocery & Nightlife⭐️",41.91836,-87.68852,Logan Square,Private room,88.0,0,140,1.35,4.83
13656154,Cozy Lincoln Park Nook with Free Street Parking!,41.92754898282955,-87.66752291,Lincoln Park,Entire home/apt,92.0,354,334,3.14,4.79
13656318,"Florence Room - 3min to CTA, Free Parking, Roomy",41.88302,-87.7096,East Garfield Park,Private room,45.0,257,523,4.74,4.82
13713501,Private Bed and Bathroom in a Great Location,41.89385,-87.68128,West Town,Private room,71.0,289,340,3.06,4.99
13743298,Bucktown Studio Apartment,41.91798,-87.67207,Logan Square,Entire home/apt,95.0,35,175,1.56,4.58
13746300,Cozy Garden Unit Located in North Center,41.95677,-87.68976,North Center,Entire home/apt,258.0,340,37,0.33,4.46
13768369,Beautiful Spa Like Suite on the North side!,41.95701,-87.69,North Center,Entire home/apt,232.0,337,45,0.4,4.58
13824783,Top floor of a city cottage (up to 6 guests),41.97765,-87.68416,Lincoln Square,Private room,52.0,111,285,2.55,4.96
13928644,Charming single-family home for 6! FREE Parking!,41.91086622403986,-87.71970132,Humboldt Park,Entire home/apt,266.0,30,128,1.15,4.98
13953306,Lincoln Square In-laws Suite: Private Entrance,41.97128,-87.69454,Lincoln Square,Entire home/apt,100.0,244,235,3.85,4.93
13972956,Old Town Condo - close to brown line - lake,41.90899,-87.63969,Near North Side,Entire home/apt,135.0,170,15,0.14,4.8
14016520,Extremely Comfortable Room For Travel Lovers,41.89763,-87.66259,West Town,Private room,95.0,247,86,0.77,4.86
14058443,2 Bedrooms- Comfy Chicago Basement disinfected!,41.92367,-87.73988,Hermosa,Entire home/apt,80.0,359,423,3.79,4.87
14081954,"Fairfield Flat, Airy Vintage Rehab",41.8531,-87.69569,South Lawndale,Entire home/apt,110.0,57,221,2.12,4.91
14084505,West Town Private 1 Bed/1 Bath,41.89685,-87.67424,West Town,Private room,65.0,87,0,,
14085322,Heart of Chicago/ Pilsen Garden Studio,41.85888,-87.67787,Lower West Side,Entire home/apt,80.0,51,672,6.02,4.79
14089727,Snug Sofa in Great Neighborhood,41.94488,-87.65022,Lake View,Shared room,57.0,284,154,1.38,4.84
14092623,Great Migration Guest House - Entire Guest House,41.77859,-87.60467,Woodlawn,Entire home/apt,231.0,358,10,0.26,5.0
14115665,Private Room in Cozy Townhouse (Harold Washington),41.76769,-87.63009,Greater Grand Crossing,Private room,58.0,230,52,0.47,4.69
14115706,Private Room in Cozy Townhouse (J B P DuSable),41.76649,-87.63117,Greater Grand Crossing,Private room,40.0,203,47,0.43,4.81
